pond_density,density_score,pond_area,area_score,SI9_oldham,SI9_lee,presence
11.67125498,1,3910.45003,0.508986102,1,0.75,2
8.747467716,1,13806.10073,0,1,0.75,2
16.59657964,1,362742.7622,0,1,0.75,2
13.72329339,1,3964.57103,0.500747317,1,0.62,2
3.56794441,0.96668763,77568.86103,0,1,0.75,2
12.62053107,1,151924.1635,0,1,0.1,2
7.888649225,1,105552.0568,0,1,0.1,2
6.075232569,1,19089.54256,0,1,0.8,2
7.021385067,1,123713.0329,0,1,0.1,2
12.90599025,1,5193.87892,0.313611006,1,0.8,2
6.478318661,1,6994.04514,0.039573502,1,0.8,2
15.5959797,1,3424.07133,0.583027046,1,0.8,2
14.46235489,1,6376.21159,0.133625686,1,0.8,2
16.58027011,1,25167.88272,0,1,0.1,2
15.12265294,1,326.98753,0.65397506,1,0.85,2
11.03061773,1,3905.03049,0.509811114,1,0.1,2
20.05617599,1,66730.49918,0,1,0.8,2
16.72624925,1,26752.78494,0,1,0.85,2
8.470805753,1,24692.57699,0,1,0.8,2
11.5759632,1,53398.58154,0,1,0.85,2
12.38425659,1,31570.8556,0,1,0.8,2
9.689780898,1,45568.07346,0,1,0.8,2
11.4110128,1,81889.65052,0,1,0.85,2
10.04306804,1,75726.51198,0,1,0.74,2
7.799134866,1,16241.91093,0,0.897567828,0.8,2
8.688556897,1,22377.87714,0,1,0.62,2
13.1947971,1,23642.80976,0,1,0.85,2
11.72148889,1,21376.81914,0,1,0.62,2
7.438365394,1,1391.86449,0.892387861,1,0.8,2
11.66885387,1,123.25225,0.2465045,1,0.75,2
17.99189175,1,7836.28222,0,1,0.75,2
20.51277336,1,278.30769,0.55661538,1,0.8,2
14.37338525,1,368.03193,0.73606386,1,0.8,2
20.06475418,1,300.47415,0.6009483,1,0.8,2
20.0389358,1,144.46004,0.28892008,1,0.8,2
19.53858276,1,527.43285,1,1,0.8,2
20.65339631,1,30087.74545,0,1,0.16,2
18.22480432,1,53828.9607,0,1,0.75,2
10.11033777,1,1427.84711,0.886910262,1,0.75,2
8.111354287,1,599.60172,1,1,0.8,2
15.92707369,1,1009.03564,0.950665514,1,0.8,2
19.04715824,1,838.24512,0.976664784,1,0.85,2
16.49113036,1,44852.57669,0,1,0.75,2
17.72521962,1,2054.05486,0.791583283,1,0.75,2
10.24088821,1,562.06659,1,1,0.75,2
17.46413152,1,5048.78003,0.335699265,0.720152505,0.75,2
16.96519421,1,86.70847,0.17341694,0.936235609,0.75,2
16.29856624,1,106.94716,0.21389432,1,0.8,2
20.68802308,1,33.78736,0.06757472,1,0.8,2
20.50227424,1,532.32145,1,1,0.75,2
21.12736092,1,3446.48008,0.579615784,1,0.75,2
19.05848093,1,1191.19901,0.922934966,1,0.75,2
15.41708206,1,97.15166,0.19430332,0.779871291,0.75,2
16.24711071,1,1130.55833,0.932166236,1,0.75,2
20.66529411,1,229.29484,0.45858968,1,0.8,2
16.18650883,1,1676.83821,0.849006596,1,0.1,2
20.14431634,1,721.82551,0.994387224,1,0.8,2
18.11912624,1,444.92635,0.8898527,1,0.8,2
19.2552432,1,34445.78146,0,1,0.8,2
19.13600469,1,313.03651,0.62607302,1,0.85,2
8.124759668,1,213.63882,0.42727764,1,0.85,2
19.97311674,1,884.20846,0.96966783,1,0.75,2
20.03009366,1,1618.28876,0.85791952,1,0.8,2
19.07692859,1,118.08346,0.23616692,0.934285584,0.75,2
17.70307743,1,49.5997,0.0991994,0.778207171,0.85,2
20.52737122,1,1054.14942,0.943797888,0.919747505,0.85,2
20.86628769,1,37.81665,0.0756333,1,0.85,2
18.79658703,1,878.66962,0.970511002,1,0.75,2
20.95155835,1,776.1748,0.986113686,1,0.75,2
18.91980917,1,19507.01819,0,1,0.6,2
18.84373863,1,1617.9024,0.857978336,1,0.75,2
12.0425573,1,272.27489,0.54454978,1,0.6,2
20.09933551,1,437.80083,0.87560166,1,0.75,2
19.75200956,1,5036.42905,0.337579442,1,0.75,2
15.67885875,1,4437.39254,0.428770171,1,0.75,2
15.64255655,1,6451.4007,0.122179723,1,0.75,2
12.63700135,1,283.78577,0.56757154,1,0.85,2
9.202906343,1,606.14798,1,1,0.85,2
20.03833641,1,175.86001,0.35172002,1,0.75,2
17.60401082,1,979.388,0.955178744,1,0.75,2
20.42287576,1,247.27115,0.4945423,1,0.75,2
18.72055564,1,77.53735,0.1550747,1,0.6,2
19.63716823,1,3870.50733,0.51506654,1,0.84,2
20.77490832,1,2522.28353,0.720305301,1,0.75,2
15.38150927,1,206.16046,0.41232092,1,0.75,2
17.41429857,1,723.44595,0.994140546,1,0.75,2
20.4326986,1,292.69434,0.58538868,1,0.75,2
19.3341223,1,173.42784,0.34685568,1,0.75,2
18.00130163,1,928.02197,0.962998144,1,0.75,2
20.15923217,1,28.84311,0.05768622,1,0.8,2
19.01062792,1,52.16489,0.10432978,1,0.74,2
21.09956691,1,408.77584,0.81755168,1,0.75,2
20.88840691,1,360.58997,0.72117994,1,0.74,2
19.69712633,1,70.92652,0.14185304,1,0.85,2
19.88039353,1,221.05677,0.44211354,1,0.65,2
20.78124358,1,4425.1408,0.430635241,1,0.85,2
20.05760584,1,1130.76012,0.932135518,1,0.65,2
16.50360432,1,1352.23478,0.898420652,1,0.75,2
18.57306953,1,2158.60083,0.775668354,1,0.8,2
18.32362514,1,510.75098,1,1,0.65,2
16.9044195,1,390.84337,0.78168674,1,0.65,2
19.44282173,1,103.14227,0.20628454,1,0.65,2
19.59005037,1,408.28414,0.81656828,1,0.75,2
20.59800519,1,11186.45419,0,1,0.6,2
19.79473946,1,1144.25695,0.930080909,0.947030442,0.75,2
14.24207062,1,3828.76466,0.521420985,1,0.75,2
17.405343,1,1156.79449,0.928172332,0.681844513,0.75,2
16.25100441,1,1291.53137,0.907661471,1,0.65,2
17.77766421,1,2429.03571,0.734500323,1,0.85,2
18.14525013,1,30.5497,0.0610994,1,0.75,2
17.47212994,1,34.79681,0.06959362,1,0.75,2
20.5641997,1,28968.25276,0,1,0.75,2
21.01142577,1,268.33143,0.53666286,1,0.8,2
11.41236417,1,1691.21215,0.846818466,1,0.65,2
20.03534374,1,186.62885,0.3732577,1,0.75,2
17.64829532,1,1044.68715,0.94523832,1,0.75,2
20.28782199,1,2252.47462,0.761378041,1,0.75,2
18.68794312,1,300.82425,0.6016485,1,0.65,2
17.6547446,1,3208.32133,0.615870452,1,0.65,2
19.86460165,1,608.83648,1,1,0.85,2
17.11301357,1,634.71175,1,1,0.85,2
19.5207202,1,101.74401,0.20348802,1,0.85,2
18.6818545,1,298.27486,0.59654972,1,0.75,2
20.70950703,1,133.44588,0.26689176,1,0.8,2
19.76685965,1,53.92491,0.10784982,1,0.8,2
20.39633181,1,92.9826,0.1859652,1,0.8,2
20.65381463,1,39832.51617,0,1,0.76,2
20.51707259,1,1024.89624,0.94825107,1,0.6,2
8.996262662,1,157.32009,0.31464018,1,0.85,2
18.60295629,1,374.51437,0.74902874,1,0.85,2
20.31135976,1,7941.49292,0,1,0.8,2
19.38026677,1,128436.3346,0,1,0.8,2
14.46924935,1,456.54005,0.9130801,1,0.75,2
6.431597407,1,326.75737,0.65351474,1,0.75,2
18.80186196,1,852.91452,0.974431676,1,0.75,2
19.37374521,1,342.64462,0.68528924,1,0.75,2
18.92489507,1,118.26327,0.23652654,1,0.85,2
19.91477479,1,2731.13275,0.688512393,1,0.6,2
20.37657422,1,2946.61481,0.655709774,1,0.8,2
17.44412406,1,1311.80823,0.904574745,1,0.6,2
17.1274693,1,275.03895,0.5500779,1,0.75,2
18.36304324,1,473.3878,0.9467756,1,0.75,2
19.85213129,1,3989.77923,0.496909898,1,0.8,2
19.60408932,1,1287.31561,0.908303232,1,0.65,2
16.29498557,1,2257.12248,0.760670502,1,0.75,2
18.63356594,1,695.27979,1,1,0.76,2
17.8713221,1,426.04033,0.85208066,1,0.75,2
18.53032694,1,225.55994,0.45111988,1,0.76,2
19.67845706,1,1630.04832,0.856129374,1,0.75,2
20.23057503,1,201.91687,0.40383374,1,0.65,2
17.73235269,1,330.13214,0.66026428,1,0.85,2
20.06617948,1,182.4341,0.3648682,1,0.85,2
20.01110397,1,552.49335,1,1,0.75,2
20.14965971,1,941.09809,0.961007579,1,0.75,2
19.37332064,1,3080.21541,0.635371888,1,0.6,2
18.95947507,1,5541.42254,0.260704788,1,0.85,2
16.33625898,1,449.53213,0.89906426,1,0.6,2
16.13303929,1,472.08031,0.94416062,0.954710919,0.75,2
19.61366121,1,588.57413,1,1,0.75,2
19.46022074,1,248.99143,0.49798286,1,0.75,2
19.00661882,1,2371.0367,0.743329454,1,0.75,2
20.16174549,1,13713.10918,0,1,0.75,2
17.59987585,1,539.01398,1,1,0.8,2
12.7651526,1,4422.50973,0.431035766,1,0.75,2
19.42116714,1,2754.04214,0.685024919,1,0.75,2
16.42033126,1,91.36788,0.18273576,1,0.8,2
16.7255559,1,84.58694,0.16917388,1,0.75,2
18.4336481,1,1530.45731,0.871290014,1,0.75,2
20.46594128,1,2742.53056,0.686777315,1,0.75,2
17.02814719,1,326.76815,0.6535363,1,0.75,2
14.91478148,1,970.39374,0.956547931,1,0.85,2
19.80545498,1,157069.5319,0,1,0.75,2
15.99239968,1,4002.39849,0.49498888,1,0.75,2
5.495427536,1,12375.09779,0,1,0.85,2
13.38267165,1,577.82375,1,0.946048808,0.75,2
19.00088544,1,9726.7891,0,0.979482673,0.75,2
19.45960788,1,268.85339,0.53770678,1,0.6,2
14.281504,1,711.42491,0.995970497,1,0.8,2
20.05402305,1,147.20865,0.2944173,1,0.8,2
19.01418832,1,424.55588,0.84911176,1,0.8,2
20.25159013,1,893.66406,0.968228414,1,0.8,2
18.72417465,1,1466.40049,0.88104132,1,0.8,2
18.87093801,1,2961.85648,0.65338955,1,0.85,2
18.50491401,1,1078.23846,0.940130837,1,0.75,2
14.53273298,1,881.1986,0.970126018,1,0.75,2
17.94390633,1,781.83658,0.985251799,1,0.75,2
17.98867745,1,6838.8391,0.063200363,1,0.8,2
18.27703002,1,324.07172,0.64814344,1,0.75,2
15.51333383,1,276.10014,0.55220028,1,0.8,2
19.87923734,1,222.41196,0.44482392,1,0.6,2
19.39229933,1,38740.97267,0,1,0.85,2
20.87927781,1,3390.27562,0.588171733,1,0.1,2
9.892789372,1,401.16808,0.80233616,0.914023494,0.74,2
15.91587476,1,5455.01389,0.273858691,1,0.85,2
19.74395287,1,2750.30656,0.685593583,1,0.85,2
15.88061372,1,752.07594,0.989782232,0.832256993,0.65,2
17.48812854,1,2998.44669,0.647819459,1,0.85,2
18.85091148,1,358.47144,0.71694288,1,0.65,2
17.25171278,1,174.60733,0.34921466,1,0.75,2
19.71534474,1,285.7362,0.5714724,1,0.85,2
20.14207345,1,339.78155,0.6795631,1,0.75,2
19.98395378,1,143.52628,0.28705256,1,0.8,2
19.90055974,1,295.45161,0.59090322,1,0.1,2
20.56736121,1,295.62772,0.59125544,1,0.1,2
18.31539361,1,1111.04358,0.935136947,0.573152804,0.8,2
20.07124109,1,195.46276,0.39092552,1,0.85,2
17.89946295,1,178.5306,0.3570612,1,0.8,2
19.25732519,1,192.84281,0.38568562,1,0.85,2
19.81471139,1,273.37077,0.54674154,1,0.74,2
20.7140176,1,51.47142,0.10294284,1,0.75,2
20.01681841,1,360.28693,0.72057386,1,0.85,2
20.95323721,1,309.03182,0.61806364,1,0.75,2
19.79901435,1,839.27283,0.976508336,1,0.75,2
19.86256916,1,762.50861,0.988194077,1,0.75,2
19.04392479,1,91.02072,0.18204144,1,0.85,2
19.12838367,1,1346.01429,0.899367591,1,0.75,2
17.56212654,1,10655.20798,0,1,0.85,2
14.55753013,1,25592.13113,0,1,0.84,2
18.42200526,1,227.21906,0.45443812,1,0.85,2
8.288283316,1,137.85267,0.27570534,1,0.85,2
20.24944469,1,453.13963,0.90627926,1,0.84,2
18.42452421,1,482.92075,0.9658415,1,0.75,2
18.65175769,1,257.98807,0.51597614,1,0.75,2
18.42551944,1,266.40344,0.53280688,1,0.75,2
18.81593776,1,268.15583,0.53631166,1,0.75,2
18.77296458,1,243.33562,0.48667124,1,0.75,2
18.75631526,1,3483.06752,0.574046114,1,0.85,2
18.83945641,1,7692.51614,0,1,0.65,2
15.24199157,1,3220.56913,0.614005982,1,0.65,2
7.417469202,1,1785.77368,0.832423458,1,0.76,2
17.2997962,1,1467.15255,0.880926834,0.96747324,0.65,2
19.59791554,1,4552.8697,0.411191198,1,0.8,2
15.83208116,1,2148.72643,0.777171524,1,0.8,2
18.69707918,1,962.95552,0.957680244,0.897164579,0.75,2
16.81732511,1,2080.03762,0.787627953,1,0.8,2
17.41226984,1,153.31293,0.30662586,1,0.8,2
19.77263202,1,231.77736,0.46355472,1,0.8,2
20.46810612,1,501.63632,1,1,0.8,2
20.03113586,1,518.96033,1,1,0.8,2
19.61653376,1,5456.83107,0.273582063,1,0.84,2
15.52498222,1,6230.59902,0.155792142,1,0.85,2
17.23397378,1,4388.85064,0.436159656,1,0.84,2
15.07808086,1,1047.92852,0.944744889,1,0.84,2
15.74504903,1,1697.24401,0.845900242,1,0.84,2
17.87129773,1,3861.0434,0.516507224,1,0.84,2
17.04442868,1,11165.65379,0,1,0.84,2
12.7802393,1,461.94314,0.92388628,1,0.84,2
13.35137031,1,5181.1404,0.315550178,1,0.84,2
18.84987084,1,230.84546,0.46169092,1,0.85,2
15.42457307,1,250.63125,0.5012625,1,0.85,2
19.81061613,1,320.45704,0.64091408,1,0.85,2
19.78653793,1,955.02405,0.958887644,1,0.85,2
18.73526948,1,710.47103,0.996115706,1,0.8,2
18.70521384,1,133.299,0.266598,1,0.8,2
19.23280807,1,319.88805,0.6397761,1,0.8,2
20.47582553,1,1317.50291,0.90370785,1,0.75,2
19.7496858,1,91.1255,0.182251,1,0.8,2
17.29197463,1,197.07088,0.39414176,1,0.75,2
20.47233606,1,310.16273,0.62032546,1,0.75,2
18.64881072,1,323.41,0.64682,1,0.74,2
15.96487058,1,161.20039,0.32240078,1,0.76,2
15.79950118,1,6901.03757,0.053731952,1,0.76,2
19.88445681,1,34821.99561,0,1,0.85,2
14.8332118,1,1427.85165,0.886909571,1,0.85,2
9.75779399,1,827.33411,0.978325756,1,0.85,2
16.53639052,1,21801.04713,0,1,0.75,2
18.09899285,1,7925.03294,0,1,0.85,2
12.54197012,1,1511.46037,0.874181899,1,0.85,2
11.9830162,1,534.78987,1,1,0.85,2
10.62257289,1,11107.49726,0,1,0.76,2
19.52817028,1,1344.36804,0.899618198,1,0.76,2
4.51375892,1,4589.6677,0.405589476,1,0.76,2
13.85981857,1,91388.41705,0,1,0.8,2
17.88806262,1,592.25073,1,1,0.8,2
6.606722581,1,58561.00524,0,1,0.75,2
18.64773516,1,850.6792,0.974771956,1,0.85,2
11.96195179,1,180.99337,0.36198674,1,0.75,2
19.26032472,1,59.15092,0.11830184,1,0.75,2
8.588737254,1,203.07014,0.40614028,1,0.85,2
18.45476639,1,1803.78373,0.829681807,1,0.75,2
20.34150483,1,2545.3938,0.716787247,1,0.75,2
20.907303,1,1636.06569,0.855213356,1,0.75,2
20.13021665,1,292.0275,0.584055,1,0.75,2
18.18995869,1,16016.09663,0,1,0.85,2
17.68145261,1,2657.25166,0.699759237,1,0.85,2
14.94438418,1,13249.99664,0,1,0.75,2
20.11419212,1,159.2698,0.3185396,1,0.76,2
12.70778076,1,4405.37172,0.433644668,1,0.8,2
17.14939296,1,477.1315,0.954263,1,0.8,2
11.83565065,1,7226.99755,0.00411139,1,0.8,2
20.14122199,1,102109.3478,0,1,0.75,2
16.49265904,1,43954.31415,0,1,0.8,2
18.86813164,1,4372.1977,0.438694716,1,0.8,2
15.51836859,1,314.97311,0.62994622,1,0.8,2
7.527153433,1,2614.19566,0.706313609,1,0.85,2
9.394658467,1,601.37061,1,1,0.85,2
14.84659449,1,1084.90106,0.939116597,1,0.85,2
17.9252347,1,1716.66653,0.842943571,1,0.75,2
20.07272094,1,2005.18646,0.79902247,1,0.75,2
20.86162028,1,4830.86471,0.368872296,1,0.75,2
9.502022021,1,2639.40658,0.702475776,1,0.74,2
17.70661785,1,177.04545,0.3540909,1,0.8,2
17.84046007,1,1541.62815,0.869589488,1,0.8,2
15.52649644,1,915.27817,0.964938119,1,0.85,2
17.42520327,1,1951.54178,0.807188746,1,0.85,2
20.29326183,1,112.35365,0.2247073,1,0.65,2
17.4540471,1,389.68714,0.77937428,1,0.74,2
15.76211429,1,549.85143,1,1,0.75,2
20.53872029,1,86.66638,0.17333276,1,0.8,2
19.80352178,1,87.24078,0.17448156,1,0.8,2
19.02215322,1,665.48989,1,1,0.8,2
18.84931272,1,77.5371,0.1550742,1,0.8,2
20.57702441,1,63.41743,0.12683486,1,0.8,2
20.7475147,1,130.3696,0.2607392,1,0.74,2
19.38776485,1,24.97043,0.04994086,1,0.75,2
20.69111469,1,147.97048,0.29594096,1,0.75,2
20.79966436,1,49.05479,0.09810958,1,0.75,2
20.415368,1,338.40076,0.67680152,1,0.8,2
21.07603883,1,254.76272,0.50952544,1,0.8,2
20.46415165,1,423.47147,0.84694294,1,0.85,2
20.98439715,1,156.05246,0.31210492,1,0.8,2
19.63433742,1,157.95332,0.31590664,1,0.75,2
19.98304351,1,137.98531,0.27597062,1,0.75,2
19.50298246,1,1061.96218,0.942608559,1,0.75,2
20.28728922,1,1708.59109,0.844172887,1,0.74,2
20.41538584,1,85.53035,0.1710607,1,0.74,2
20.54303053,1,1105.53281,0.935975846,1,0.75,2
18.85459254,1,706.86426,0.996664761,1,0.8,2
17.28865482,1,3045.36703,0.640676822,1,0.65,2
20.73652393,1,169.57788,0.33915576,1,0.85,2
18.88402994,1,159.44631,0.31889262,1,0.85,2
19.15672122,1,213.06091,0.42612182,1,0.8,2
17.15814111,1,175.10822,0.35021644,1,0.75,2
20.37972661,1,881.63559,0.970059496,1,0.75,2
20.42957572,1,1357.14064,0.897673838,1,0.8,2
20.19850747,1,83.26505,0.1665301,1,0.8,2
20.3674165,1,177.58001,0.35516002,1,0.8,2
17.72605306,1,192.49738,0.38499476,1,0.8,2
18.30143983,1,194.85791,0.38971582,0.76064171,0.65,2
20.78707496,1,708.78929,0.996371715,1,0.75,2
19.15712564,1,195.83246,0.39166492,1,0.75,2
19.96002585,1,72.74875,0.1454975,1,0.8,2
20.06812201,1,858.44196,0.973590239,1,0.75,2
19.03929278,1,3921.066,0.507370044,1,0.75,2
20.36736855,1,16.04671,0.03209342,1,0.85,2
20.77264778,1,699.63833,1,1,0.85,2
19.12332286,1,474.14648,0.94829296,1,0.75,2
15.44035626,1,200.03152,0.40006304,1,0.75,2
21.23398695,1,952.50333,0.959271371,1,0.75,2
19.16449583,1,699.44054,1,1,0.75,2
19.42415355,1,1473.78209,0.879917626,1,0.85,2
20.02350095,1,3807.53165,0.524653264,1,0.75,2
17.31153633,1,323.34591,0.64669182,1,0.75,2
18.12432372,1,6422.31968,0.126606697,1,0.65,2
18.13228683,1,1491.05167,0.877288695,1,0.85,2
16.19945419,1,3108.41685,0.631078811,1,0.85,2
20.03614107,1,462.42144,0.92484288,1,0.78,2
15.34959066,1,6117.89812,0.172948487,1,0.75,2
16.76627481,1,770.51476,0.986975309,1,0.75,2
19.33385,1,719.70741,0.994709661,1,0.8,2
14.81837625,1,3771.79293,0.530093734,1,0.8,2
20.52317163,1,128.73866,0.25747732,1,0.85,2
19.03233778,1,88370.66864,0,1,0.85,2
18.9503389,1,349.97366,0.69994732,1,0.8,2
14.59673445,1,77240.02389,0,1,0.85,2
20.27137485,1,16299.33766,0,1,0.75,2
7.481521805,1,115109.8456,0,1,0.75,2
7.64968112,1,1233.96,0.916425503,0.961831763,0.85,2
13.1614939,1,1135.86738,0.931358045,1,0.8,2
7.136859185,1,62898.12095,0,1,0.75,2
20.2507469,1,40810.28705,0,1,0.75,2
18.28383116,1,1667.24519,0.850466932,1,0.8,2
17.23838538,1,6079.47289,0.178797921,1,0.84,2
18.48917108,1,46202.29203,0,1,0.84,2
16.14398436,1,774.45853,0.986374952,1,0.74,2
18.18520025,1,11347.18987,0,1,0.85,2
12.11263714,1,9467.62965,0,1,0.85,2
9.494468592,1,221.55377,0.44310754,1,0.85,2
19.16124832,1,91.06679,0.18213358,1,0.75,2
11.56532369,1,624.70789,1,1,0.85,2
12.11866213,1,434.11199,0.86822398,1,0.75,2
20.16390914,1,199.68159,0.39936318,1,0.75,2
20.66663694,1,292.10693,0.58421386,1,0.8,2
19.4137037,1,971.66508,0.956354397,1,0.8,2
19.3592952,1,1104.16101,0.936184674,1,0.85,2
20.2804193,1,469.70966,0.93941932,1,0.85,2
20.22923708,1,2422.86975,0.735438961,1,0.75,2
19.31447428,1,798.67442,0.982688592,0.993464726,0.8,2
17.00440105,1,496.1669,0.9923338,1,0.65,2
14.48997825,1,658.07925,1,1,0.75,2
19.99631847,1,249.72997,0.49945994,1,0.85,2
16.63284226,1,786.74334,0.984504848,1,0.74,2
19.53989674,1,3882.61258,0.51322377,1,0.8,2
19.23064225,1,93.13156,0.18626312,1,0.75,2
20.07200763,1,433.72337,0.86744674,1,0.75,2
19.90900454,1,384.21455,0.7684291,1,0.75,2
18.90361397,1,2081.09525,0.787466951,1,0.75,2
16.49795443,1,804.05637,0.981869303,1,0.75,2
20.66215706,1,2781.55226,0.680837081,1,0.8,2
19.17475775,1,246.18084,0.49236168,1,0.85,2
17.52387181,1,216.97601,0.43395202,1,0.8,2
18.83906904,1,52845.10803,0,1,0.85,2
17.26131198,1,435.62441,0.87124882,1,0.85,2
18.7568959,1,23194.39594,0,1,0.65,2
19.71345777,1,2787.54029,0.679925529,1,0.8,2
20.03602568,1,350.40177,0.70080354,1,0.65,2
10.02007235,1,412.82279,0.82564558,0.83512691,0.75,2
19.68422043,1,479.09422,0.95818844,0.892223646,0.8,2
20.30607097,1,1340.84624,0.900154318,1,0.65,2
17.98568011,1,700.61641,1,1,0.75,2
19.49020407,1,141.6432,0.2832864,1,0.75,2
17.184813,1,737.64545,0.991978971,1,0.75,2
16.88018288,1,5701.7464,0.236298847,1,0.75,2
20.51491139,1,103.49245,0.2069849,1,0.8,2
18.09832734,1,186.60411,0.37320822,1,0.8,2
20.4443103,1,400.08691,0.80017382,1,0.85,2
19.61434991,1,4437.02462,0.428826179,1,0.85,2
14.87404917,1,63.10542,0.12621084,1,0.75,2
20.25519953,1,4541.84881,0.412868898,1,0.75,2
20.10848702,1,4114.95591,0.477854377,1,0.75,2
20.24633997,1,726.56044,0.993666431,1,0.8,2
18.87518865,1,601.89391,1,1,0.8,2
16.27396962,1,16137.11003,0,1,0.8,2
16.50489359,1,2087.2639,0.786527904,1,0.82,2
19.0641985,1,11602.48818,0,1,0.75,2
19.2998772,1,191835.289,0,1,0.8,2
19.38321755,1,4517.10784,0.416635191,1,0.78,2
18.34215919,1,3094.50023,0.633197324,1,0.85,2
12.63709237,1,2769.07382,0.682736661,1,0.75,2
9.231719325,1,679.77403,1,1,0.8,2
5.19278117,1,7371.18165,0,1,0.8,2
14.75823458,1,1854.98907,0.821886869,1,0.75,2
16.98138109,1,9078.08833,0,1,0.8,2
17.22708941,1,19798.09274,0,1,0.75,2
19.2064398,1,26423.82627,0,1,0.8,2
19.00691483,1,77128.28603,0,1,0.8,2
15.73888138,1,12603.80917,0,1,0.75,2
17.75093601,1,2992.76871,0.648683812,1,0.75,2
14.26245498,1,1700.61179,0.845387568,1,0.75,2
11.77960176,1,6094.97522,0.176438017,1,0.8,2
9.552320687,1,8766.83804,0,1,0.85,2
8.809557112,1,2973.64708,0.651594679,1,0.75,2
10.45183005,1,2342.78134,0.747630739,1,0.75,2
14.66388146,1,5413.91245,0.280115522,1,0.8,2
18.16694964,1,302.35021,0.60470042,1,0.65,2
14.81824842,1,1824.07108,0.826593484,1,0.85,2
14.16543863,1,3504.03205,0.570854705,1,0.8,2
17.24518796,1,96505.70734,0,1,0.75,2
14.88580707,1,152822.5757,0,1,0.75,2
20.14356107,1,36671.57796,0,1,0.85,2
17.96171697,1,302049.786,0,1,0.65,2
15.84046091,1,54952.54907,0,1,0.65,2
6.868543465,1,22181.90854,0,1,0.65,2
6.560433808,1,16610.12364,0,1,0.65,2
5.123087021,1,22295.11598,0,1,0.65,2
10.97669799,1,166126.7401,0,1,0.65,2
4.074691925,1,12145.82661,0,1,0.8,2
9.428966251,1,26761.83159,0,1,0.5,2
12.25621011,1,24997.94257,0,1,0.5,2
13.22873066,1,92934.37108,0,1,0.5,2
12.03869743,1,1897058.908,0,1,0.5,2
5.966627783,1,377861.4587,0,1,0.75,2
14.29577044,1,16479.0756,0,1,0.75,2
11.39009476,1,6128.32923,0.17136057,1,0.75,2
11.65695399,1,8366.44022,0,1,0.75,2
7.76620706,1,382.58367,0.76516734,1,0.8,2
1.598969615,0.770762467,23085.59187,0,1,0.75,2
3.674284127,0.97385664,32189.11841,0,1,0.8,2
12.55550191,1,2493.6515,0.724663926,1,0.8,2
13.63279224,1,410745.8328,0,1,0.75,2
14.49032071,1,57297.7706,0,1,0.75,2
3.304507222,0.947964306,316.56422,0.63312844,1,0.8,2
8.894725689,1,166.6002,0.3332004,1,0.6,2
17.72673846,1,152.40445,0.3048089,1,0.75,2
18.80363715,1,38.04573,0.07609146,1,0.75,2
18.54074708,1,69.80804,0.13961608,1,0.75,2
15.01232561,1,35.55463,0.07110926,1,0.75,2
17.1854482,1,557.01825,1,1,0.75,2
20.337022,1,22.59188,0.04518376,1,0.75,2
20.20926273,1,622.87844,1,1,0.75,2
20.93079262,1,156.24754,0.31249508,1,0.75,2
18.98363811,1,223.42004,0.44684008,1,0.75,2
20.38773253,1,91.49074,0.18298148,1,0.8,2
19.95185336,1,152.29591,0.30459182,1,0.8,2
20.80482181,1,41.66763,0.08333526,1,0.8,2
19.79015504,1,538.27886,1,1,0.8,2
21.01330694,1,54.10731,0.10821462,1,0.8,2
20.140399,1,27.29406,0.05458812,1,0.75,2
20.65140495,1,87.59977,0.17519954,1,0.8,2
20.22549104,1,33.02554,0.06605108,1,0.75,2
20.92675948,1,62.72798,0.12545596,1,0.75,2
18.98717464,1,98.49592,0.19699184,1,0.75,2
20.71353845,1,84.23274,0.16846548,1,0.8,2
21.14288242,1,71.84792,0.14369584,1,0.75,2
20.65122585,1,32.26608,0.06453216,1,0.75,2
21.03210583,1,21.8727,0.0437454,1,0.75,2
20.8758524,1,27.60644,0.05521288,1,0.75,2
20.63551601,1,99.86772,0.19973544,1,0.8,2
20.70110194,1,87.14091,0.17428182,1,0.75,2
20.77118953,1,214.63065,0.4292613,1,0.75,2
20.98772616,1,215.8904,0.4317808,1,0.75,2
21.1373234,1,233.17912,0.46635824,1,0.8,2
21.0585565,1,705.44292,0.99688113,1,0.75,2
20.58121171,1,182.34618,0.36469236,1,0.75,2
20.66568032,1,84.4791,0.1689582,1,0.75,2
19.9230425,1,262.86393,0.52572786,1,0.75,2
20.30913774,1,322.65746,0.64531492,1,0.75,2
20.00081948,1,114.04642,0.22809284,1,0.8,2
18.72783938,1,74.42013,0.14884026,1,0.75,2
18.87046,1,146.95444,0.29390888,1,0.75,2
20.67771764,1,61.79189,0.12358378,1,0.8,2
20.05733443,1,257.67153,0.51534306,1,0.75,2
19.90119682,1,41.84309,0.08368618,1,0.75,2
20.32515883,1,35.81364,0.07162728,1,0.75,2
20.74958287,1,34.81782,0.06963564,1,0.75,2
20.06266797,1,77.52797,0.15505594,1,0.75,2
20.74005104,1,139.37784,0.27875568,1,0.75,2
20.13322209,1,88.30499,0.17660998,1,0.75,2
20.91087821,1,257.87351,0.51574702,0.921686641,0.75,2
21.0358703,1,23.72372,0.04744744,0.623879416,0.75,2
21.02321295,1,80.47605,0.1609521,0.736280378,0.75,2
20.75221727,1,176.83574,0.35367148,0.666333349,0.75,2
